Local Site Name,Month_Year,Site Latitude,Site Longitude,CO,NO,PM10,PM2.5,SO2
SPRINGFIELD PUMP STATION,2016-01,41.912739,-87.722673,,,,46.027027027027025,
SPRINGFIELD PUMP STATION,2016-02,41.912739,-87.722673,,,,43.39393939393939,
SPRINGFIELD PUMP STATION,2016-03,41.912739,-87.722673,,,,49.36363636363637,
SPRINGFIELD PUMP STATION,2016-04,41.912739,-87.722673,,,,43.371428571428574,
SPRINGFIELD PUMP STATION,2016-05,41.912739,-87.722673,,,,43.166666666666664,
SPRINGFIELD PUMP STATION,2016-06,41.912739,-87.722673,,,,44.6,
SPRINGFIELD PUMP STATION,2016-07,41.912739,-87.722673,,,,50.88235294117647,
SPRINGFIELD PUMP STATION,2016-08,41.912739,-87.722673,,,,45.97222222222222,
SPRINGFIELD PUMP STATION,2016-09,41.912739,-87.722673,,,,40.96875,
SPRINGFIELD PUMP STATION,2016-10,41.912739,-87.722673,,,,36.55555555555556,
SPRINGFIELD PUMP STATION,2016-11,41.912739,-87.722673,,,,46.34285714285714,
SPRINGFIELD PUMP STATION,2016-12,41.912739,-87.722673,,,,46.15625,
SPRINGFIELD PUMP STATION,2017-01,41.912739,-87.722673,,,,51.51351351351352,
SPRINGFIELD PUMP STATION,2017-02,41.912739,-87.722673,,,,46.193548387096776,
SPRINGFIELD PUMP STATION,2017-03,41.912739,-87.722673,,,,42.714285714285715,
SPRINGFIELD PUMP STATION,2017-04,41.912739,-87.722673,,,,44.51428571428571,
SPRINGFIELD PUMP STATION,2017-05,41.912739,-87.722673,,,,39.885714285714286,
SPRINGFIELD PUMP STATION,2017-06,41.912739,-87.722673,,,,28.88235294117647,
SPRINGFIELD PUMP STATION,2017-07,41.912739,-87.722673,,,,35.3235294117647,
SPRINGFIELD PUMP STATION,2017-08,41.912739,-87.722673,,,,44.24242424242424,
SPRINGFIELD PUMP STATION,2017-09,41.912739,-87.722673,,,,48.142857142857146,
SPRINGFIELD PUMP STATION,2017-10,41.912739,-87.722673,,,,38.130434782608695,
SPRINGFIELD PUMP STATION,2017-11,41.912739,-87.722673,,,,42.25714285714286,
SPRINGFIELD PUMP STATION,2017-12,41.912739,-87.722673,,,,45.94444444444444,
SPRINGFIELD PUMP STATION,2018-01,41.912739,-87.722673,,,,41.96666666666667,
SPRINGFIELD PUMP STATION,2018-02,41.912739,-87.722673,,,,40.90625,
SPRINGFIELD PUMP STATION,2018-03,41.912739,-87.722673,,,,25.514285714285716,
SPRINGFIELD PUMP STATION,2018-04,41.912739,-87.722673,,,,29.914285714285715,
SPRINGFIELD PUMP STATION,2018-05,41.912739,-87.722673,,,,41.55555555555556,
SPRINGFIELD PUMP STATION,2018-06,41.912739,-87.722673,,,,56.02857142857143,
SPRINGFIELD PUMP STATION,2018-07,41.912739,-87.722673,,,,45.827586206896555,
SPRINGFIELD PUMP STATION,2018-08,41.912739,-87.722673,,,,53.878787878787875,
SPRINGFIELD PUMP STATION,2018-09,41.912739,-87.722673,,,,41.05714285714286,
SPRINGFIELD PUMP STATION,2018-10,41.912739,-87.722673,,,,31.75,
SPRINGFIELD PUMP STATION,2018-11,41.912739,-87.722673,,,,44.142857142857146,
SPRINGFIELD PUMP STATION,2018-12,41.912739,-87.722673,,,,54.361111111111114,
SPRINGFIELD PUMP STATION,2019-01,41.912739,-87.722673,,,,45.714285714285715,
SPRINGFIELD PUMP STATION,2019-02,41.912739,-87.722673,,,,50.76190476190476,
SPRINGFIELD PUMP STATION,2019-03,41.912739,-87.722673,,,,46.09375,
SPRINGFIELD PUMP STATION,2019-04,41.912739,-87.722673,,,,43.1764705882353,
SPRINGFIELD PUMP STATION,2019-05,41.912739,-87.722673,,,,39.72222222222222,
SPRINGFIELD PUMP STATION,2019-06,41.912739,-87.722673,,,,44.542857142857144,
SPRINGFIELD PUMP STATION,2019-07,41.912739,-87.722673,,,,51.44444444444444,
SPRINGFIELD PUMP STATION,2019-08,41.912739,-87.722673,,,,45.48648648648648,
SPRINGFIELD PUMP STATION,2019-09,41.912739,-87.722673,,,,50.17142857142857,
SPRINGFIELD PUMP STATION,2019-10,41.912739,-87.722673,,,,36.69444444444444,
SPRINGFIELD PUMP STATION,2019-11,41.912739,-87.722673,,,,42.44444444444444,
SPRINGFIELD PUMP STATION,2019-12,41.912739,-87.722673,,,,50.04545454545455,
SPRINGFIELD PUMP STATION,2020-01,41.912739,-87.722673,,,,45.388888888888886,
SPRINGFIELD PUMP STATION,2020-02,41.912739,-87.722673,,,,47.09375,
SPRINGFIELD PUMP STATION,2020-03,41.912739,-87.722673,,,,47.666666666666664,
SPRINGFIELD PUMP STATION,2020-04,41.912739,-87.722673,,,,41.51515151515152,
SPRINGFIELD PUMP STATION,2020-05,41.912739,-87.722673,,,,39.38461538461539,
SPRINGFIELD PUMP STATION,2020-06,41.912739,-87.722673,,,,52.121212121212125,
SPRINGFIELD PUMP STATION,2020-07,41.912739,-87.722673,,,,56.88235294117647,
SPRINGFIELD PUMP STATION,2020-08,41.912739,-87.722673,,,,50.11764705882353,
SPRINGFIELD PUMP STATION,2020-09,41.912739,-87.722673,,,,42.77777777777778,
SPRINGFIELD PUMP STATION,2020-10,41.912739,-87.722673,,,,39.696969696969695,
SPRINGFIELD PUMP STATION,2020-11,41.912739,-87.722673,,,,45.388888888888886,
SPRINGFIELD PUMP STATION,2020-12,41.912739,-87.722673,,,,46.73529411764706,
SPRINGFIELD PUMP STATION,2021-01,41.912739,-87.722673,,,,48.62068965517241,
SPRINGFIELD PUMP STATION,2021-02,41.912739,-87.722673,,,,48.0,
SPRINGFIELD PUMP STATION,2021-03,41.912739,-87.722673,,,,49.13793103448276,
SPRINGFIELD PUMP STATION,2021-04,41.912739,-87.722673,,,,48.4,
SPRINGFIELD PUMP STATION,2021-05,41.912739,-87.722673,,,,43.483870967741936,
SPRINGFIELD PUMP STATION,2021-06,41.912739,-87.722673,,,,41.35294117647059,
SPRINGFIELD PUMP STATION,2021-07,41.912739,-87.722673,,,,52.916666666666664,
SPRINGFIELD PUMP STATION,2021-08,41.912739,-87.722673,,,,51.75,
SPRINGFIELD PUMP STATION,2021-09,41.912739,-87.722673,,,,46.411764705882355,
SPRINGFIELD PUMP STATION,2021-10,41.912739,-87.722673,,,,42.52941176470589,
SPRINGFIELD PUMP STATION,2021-11,41.912739,-87.722673,,,,44.6,
SPRINGFIELD PUMP STATION,2021-12,41.912739,-87.722673,,,,47.15151515151515,
SPRINGFIELD PUMP STATION,2022-01,41.912739,-87.722673,,,,53.8125,
SPRINGFIELD PUMP STATION,2022-02,41.912739,-87.722673,,,,49.07692307692308,
SPRINGFIELD PUMP STATION,2022-03,41.912739,-87.722673,,,,36.916666666666664,
SPRINGFIELD PUMP STATION,2022-04,41.912739,-87.722673,,,,38.114285714285714,
SPRINGFIELD PUMP STATION,2022-05,41.912739,-87.722673,,,,46.86666666666667,
SPRINGFIELD PUMP STATION,2022-06,41.912739,-87.722673,,,,47.65625,
SPRINGFIELD PUMP STATION,2022-07,41.912739,-87.722673,,,,47.97222222222222,
SPRINGFIELD PUMP STATION,2022-08,41.912739,-87.722673,,,,43.52777777777778,
SPRINGFIELD PUMP STATION,2022-09,41.912739,-87.722673,,,,43.903225806451616,
SPRINGFIELD PUMP STATION,2022-10,41.912739,-87.722673,,,,42.8235294117647,
SPRINGFIELD PUMP STATION,2022-11,41.912739,-87.722673,,,,44.51428571428571,
SPRINGFIELD PUMP STATION,2022-12,41.912739,-87.722673,,,,50.166666666666664,
SPRINGFIELD PUMP STATION,2023-01,41.912739,-87.722673,,,,47.94444444444444,
SPRINGFIELD PUMP STATION,2023-02,41.912739,-87.722673,,,,41.5625,
SPRINGFIELD PUMP STATION,2023-03,41.912739,-87.722673,,,,39.729729729729726,
SPRINGFIELD PUMP STATION,2023-04,41.912739,-87.722673,,,,38.74285714285714,
SPRINGFIELD PUMP STATION,2023-05,41.912739,-87.722673,,,,47.916666666666664,
SPRINGFIELD PUMP STATION,2023-06,41.912739,-87.722673,,,,76.45714285714286,
SPRINGFIELD PUMP STATION,2023-07,41.912739,-87.722673,,,,57.30555555555556,
SPRINGFIELD PUMP STATION,2023-08,41.912739,-87.722673,,,,47.55882352941177,
SPRINGFIELD PUMP STATION,2023-09,41.912739,-87.722673,,,,44.31428571428572,
SPRINGFIELD PUMP STATION,2023-10,41.912739,-87.722673,,,,42.51515151515152,
SPRINGFIELD PUMP STATION,2023-11,41.912739,-87.722673,,,,50.51428571428571,
SPRINGFIELD PUMP STATION,2023-12,41.912739,-87.722673,,,,50.03225806451613,
SPRINGFIELD PUMP STATION,2024-01,41.912739,-87.722673,,,,49.32432432432432,
SPRINGFIELD PUMP STATION,2024-02,41.912739,-87.722673,,,,51.333333333333336,
SPRINGFIELD PUMP STATION,2024-03,41.912739,-87.722673,,,,41.2,
SPRINGFIELD PUMP STATION,2024-04,41.912739,-87.722673,,,,31.285714285714285,
SPRINGFIELD PUMP STATION,2024-05,41.912739,-87.722673,,,,31.0625,
SPRINGFIELD PUMP STATION,2024-06,41.912739,-87.722673,,,,28.6,
SPRINGFIELD PUMP STATION,2024-07,41.912739,-87.722673,,,,35.30555555555556,
SPRINGFIELD PUMP STATION,2024-08,41.912739,-87.722673,,,,37.75,
SPRINGFIELD PUMP STATION,2024-09,41.912739,-87.722673,,,,38.22857142857143,
SPRINGFIELD PUMP STATION,2024-10,41.912739,-87.722673,,,,40.90909090909091,
SPRINGFIELD PUMP STATION,2024-11,41.912739,-87.722673,,,,42.17857142857143,
SPRINGFIELD PUMP STATION,2024-12,41.912739,-87.722673,,,,44.354838709677416,
VILLAGE GARAGE,2011-01,41.6709918952829,-87.7324568962847,,,,58.83870967741935,
VILLAGE GARAGE,2011-02,41.6709918952829,-87.7324568962847,,,,48.035714285714285,
VILLAGE GARAGE,2011-03,41.6709918952829,-87.7324568962847,,,,42.67741935483871,
VILLAGE GARAGE,2011-04,41.6709918952829,-87.7324568962847,,,,51.77777777777778,
VILLAGE GARAGE,2011-05,41.6709918952829,-87.7324568962847,,,,49.851851851851855,
VILLAGE GARAGE,2011-06,41.6709918952829,-87.7324568962847,,,,57.34782608695652,
VILLAGE GARAGE,2011-07,41.6709918952829,-87.7324568962847,,,,67.35483870967742,
VILLAGE GARAGE,2011-08,41.6709918952829,-87.7324568962847,,,,60.0,
VILLAGE GARAGE,2011-09,41.6709918952829,-87.7324568962847,,,,46.5,
VILLAGE GARAGE,2011-10,41.6709918952829,-87.7324568962847,,,,46.13793103448276,
VILLAGE GARAGE,2011-11,41.6709918952829,-87.7324568962847,,,,49.48275862068966,
VILLAGE GARAGE,2011-12,41.6709918952829,-87.7324568962847,,,,47.774193548387096,
VILLAGE GARAGE,2012-01,41.6709918952829,-87.7324568962847,,,,44.645161290322584,
VILLAGE GARAGE,2012-02,41.6709918952829,-87.7324568962847,,,,54.208333333333336,
VILLAGE GARAGE,2012-03,41.6709918952829,-87.7324568962847,,,,50.733333333333334,
VILLAGE GARAGE,2012-04,41.6709918952829,-87.7324568962847,,,,47.86666666666667,
VILLAGE GARAGE,2012-05,41.6709918952829,-87.7324568962847,,,,57.645161290322584,
VILLAGE GARAGE,2012-06,41.6709918952829,-87.7324568962847,,,,57.310344827586206,
VILLAGE GARAGE,2012-07,41.6709918952829,-87.7324568962847,,,,50.793103448275865,
VILLAGE GARAGE,2012-08,41.6709918952829,-87.7324568962847,,,,50.44444444444444,
VILLAGE GARAGE,2012-09,41.6709918952829,-87.7324568962847,,,,53.7,
VILLAGE GARAGE,2012-10,41.6709918952829,-87.7324568962847,,,,35.38709677419355,
VILLAGE GARAGE,2012-11,41.6709918952829,-87.7324568962847,,,,52.714285714285715,
VILLAGE GARAGE,2012-12,41.6709918952829,-87.7324568962847,,,,52.83870967741935,
VILLAGE GARAGE,2013-01,41.6709918952829,-87.7324568962847,,,,49.36666666666667,
VILLAGE GARAGE,2013-02,41.6709918952829,-87.7324568962847,,,,46.392857142857146,
VILLAGE GARAGE,2013-03,41.6709918952829,-87.7324568962847,,,,40.58064516129032,
VILLAGE GARAGE,2013-04,41.6709918952829,-87.7324568962847,,,,35.63333333333333,
VILLAGE GARAGE,2013-05,41.6709918952829,-87.7324568962847,,,,53.096774193548384,
VILLAGE GARAGE,2013-06,41.6709918952829,-87.7324568962847,,,,55.407407407407405,
VILLAGE GARAGE,2013-07,41.6709918952829,-87.7324568962847,,,,52.88,
VILLAGE GARAGE,2013-08,41.6709918952829,-87.7324568962847,,,,55.8,
VILLAGE GARAGE,2013-09,41.6709918952829,-87.7324568962847,,,,52.6,
VILLAGE GARAGE,2013-10,41.6709918952829,-87.7324568962847,,,,54.58064516129032,
VILLAGE GARAGE,2013-11,41.6709918952829,-87.7324568962847,,,,49.0,
VILLAGE GARAGE,2013-12,41.6709918952829,-87.7324568962847,,,,56.06666666666667,
VILLAGE GARAGE,2014-01,41.6709918952829,-87.7324568962847,,,,43.035714285714285,
VILLAGE GARAGE,2014-02,41.6709918952829,-87.7324568962847,,,,55.25,
VILLAGE GARAGE,2014-03,41.6709918952829,-87.7324568962847,,,,50.645161290322584,
VILLAGE GARAGE,2014-04,41.6709918952829,-87.7324568962847,,,,51.642857142857146,
VILLAGE GARAGE,2014-05,41.6709918952829,-87.7324568962847,,,,47.3,
VILLAGE GARAGE,2014-06,41.6709918952829,-87.7324568962847,,,,55.46666666666667,
VILLAGE GARAGE,2014-07,41.6709918952829,-87.7324568962847,,,,58.6551724137931,
VILLAGE GARAGE,2014-08,41.6709918952829,-87.7324568962847,,,,64.1875,
VILLAGE GARAGE,2014-09,41.6709918952829,-87.7324568962847,,,,51.542857142857144,
VILLAGE GARAGE,2014-10,41.6709918952829,-87.7324568962847,,,,32.97142857142857,
VILLAGE GARAGE,2014-11,41.6709918952829,-87.7324568962847,,,,31.685714285714287,
VILLAGE GARAGE,2014-12,41.6709918952829,-87.7324568962847,,,,40.24324324324324,
VILLAGE GARAGE,2015-01,41.6709918952829,-87.7324568962847,,,,42.82857142857143,
VILLAGE GARAGE,2015-02,41.6709918952829,-87.7324568962847,,,,41.27586206896552,
VILLAGE GARAGE,2015-03,41.6709918952829,-87.7324568962847,,,,43.72222222222222,
VILLAGE GARAGE,2015-04,41.6709918952829,-87.7324568962847,,,,38.6764705882353,
VILLAGE GARAGE,2015-05,41.6709918952829,-87.7324568962847,,,,39.51428571428571,
VILLAGE GARAGE,2015-06,41.6709918952829,-87.7324568962847,,,,56.142857142857146,
VILLAGE GARAGE,2015-07,41.6709918952829,-87.7324568962847,,,,60.411764705882355,
VILLAGE GARAGE,2015-08,41.6709918952829,-87.7324568962847,,,,48.69444444444444,
VILLAGE GARAGE,2015-09,41.6709918952829,-87.7324568962847,,,,51.05882352941177,
VILLAGE GARAGE,2015-10,41.6709918952829,-87.7324568962847,,,,30.818181818181817,
VILLAGE GARAGE,2015-11,41.6709918952829,-87.7324568962847,,,,33.794117647058826,
VILLAGE GARAGE,2015-12,41.6709918952829,-87.7324568962847,,,,37.34285714285714,
VILLAGE GARAGE,2016-01,41.6709918952829,-87.7324568962847,,,,46.35294117647059,
VILLAGE GARAGE,2016-02,41.6709918952829,-87.7324568962847,,,,46.32258064516129,
VILLAGE GARAGE,2016-03,41.6709918952829,-87.7324568962847,,,,48.833333333333336,
VILLAGE GARAGE,2016-04,41.6709918952829,-87.7324568962847,,,,47.82857142857143,
VILLAGE GARAGE,2016-05,41.6709918952829,-87.7324568962847,,,,43.22857142857143,
VILLAGE GARAGE,2016-06,41.6709918952829,-87.7324568962847,,,,36.34375,
VILLAGE GARAGE,2016-07,41.6709918952829,-87.7324568962847,,,,41.285714285714285,
VILLAGE GARAGE,2016-08,41.6709918952829,-87.7324568962847,,,,37.32142857142857,
VILLAGE GARAGE,2016-09,41.6709918952829,-87.7324568962847,,,,34.1875,
VILLAGE GARAGE,2016-10,41.6709918952829,-87.7324568962847,,,,42.27272727272727,
VILLAGE GARAGE,2016-11,41.6709918952829,-87.7324568962847,,,,49.05882352941177,
VILLAGE GARAGE,2016-12,41.6709918952829,-87.7324568962847,,,,36.0,
VILLAGE GARAGE,2017-01,41.6709918952829,-87.7324568962847,,,,46.696969696969695,
VILLAGE GARAGE,2017-02,41.6709918952829,-87.7324568962847,,,,43.34375,
VILLAGE GARAGE,2017-03,41.6709918952829,-87.7324568962847,,,,38.34615384615385,
VILLAGE GARAGE,2017-04,41.6709918952829,-87.7324568962847,,,,46.02857142857143,
VILLAGE GARAGE,2017-05,41.6709918952829,-87.7324568962847,,,,40.02941176470589,
VILLAGE GARAGE,2017-06,41.6709918952829,-87.7324568962847,,,,36.666666666666664,
VILLAGE GARAGE,2017-07,41.6709918952829,-87.7324568962847,,,,45.0,
VILLAGE GARAGE,2017-08,41.6709918952829,-87.7324568962847,,,,49.32142857142857,
VILLAGE GARAGE,2017-09,41.6709918952829,-87.7324568962847,,,,43.857142857142854,
VILLAGE GARAGE,2017-10,41.6709918952829,-87.7324568962847,,,,37.17142857142857,
VILLAGE GARAGE,2017-11,41.6709918952829,-87.7324568962847,,,,53.12903225806452,
VILLAGE GARAGE,2017-12,41.6709918952829,-87.7324568962847,,,,51.457142857142856,
VILLAGE GARAGE,2018-01,41.6709918952829,-87.7324568962847,,,,45.588235294117645,
VILLAGE GARAGE,2018-02,41.6709918952829,-87.7324568962847,,,,44.96774193548387,
VILLAGE GARAGE,2018-03,41.6709918952829,-87.7324568962847,,,,35.39393939393939,
VILLAGE GARAGE,2018-04,41.6709918952829,-87.7324568962847,,,,36.878787878787875,
VILLAGE GARAGE,2018-05,41.6709918952829,-87.7324568962847,,,,49.36363636363637,
VILLAGE GARAGE,2018-06,41.6709918952829,-87.7324568962847,,,,46.47058823529411,
VILLAGE GARAGE,2018-07,41.6709918952829,-87.7324568962847,,,,45.27777777777778,
VILLAGE GARAGE,2018-08,41.6709918952829,-87.7324568962847,,,,55.375,
VILLAGE GARAGE,2018-09,41.6709918952829,-87.7324568962847,,,,49.97142857142857,
VILLAGE GARAGE,2018-10,41.6709918952829,-87.7324568962847,,,,41.15625,
VILLAGE GARAGE,2018-11,41.6709918952829,-87.7324568962847,,,,38.354838709677416,
VILLAGE GARAGE,2018-12,41.6709918952829,-87.7324568962847,,,,48.47222222222222,
VILLAGE GARAGE,2019-01,41.6709918952829,-87.7324568962847,,,,48.03703703703704,
VILLAGE GARAGE,2019-02,41.6709918952829,-87.7324568962847,,,,53.75,
VILLAGE GARAGE,2019-03,41.6709918952829,-87.7324568962847,,,,47.54545454545455,
VILLAGE GARAGE,2019-04,41.6709918952829,-87.7324568962847,,,,39.34285714285714,
VILLAGE GARAGE,2019-05,41.6709918952829,-87.7324568962847,,,,44.629629629629626,
VILLAGE GARAGE,2019-06,41.6709918952829,-87.7324568962847,,,,58.02857142857143,
VILLAGE GARAGE,2019-07,41.6709918952829,-87.7324568962847,,,,59.53125,
VILLAGE GARAGE,2019-08,41.6709918952829,-87.7324568962847,,,,53.878787878787875,
VILLAGE GARAGE,2019-09,41.6709918952829,-87.7324568962847,,,,48.130434782608695,
VILLAGE GARAGE,2019-10,41.6709918952829,-87.7324568962847,,,,41.14705882352941,
VILLAGE GARAGE,2019-11,41.6709918952829,-87.7324568962847,,,,43.03333333333333,
VILLAGE GARAGE,2019-12,41.6709918952829,-87.7324568962847,,,,47.8421052631579,
VILLAGE GARAGE,2020-01,41.6709918952829,-87.7324568962847,,,,51.30555555555556,
VILLAGE GARAGE,2020-02,41.6709918952829,-87.7324568962847,,,,38.65,
VILLAGE GARAGE,2020-03,41.6709918952829,-87.7324568962847,,,,46.0,
VILLAGE GARAGE,2020-04,41.6709918952829,-87.7324568962847,,,,45.5,
VILLAGE GARAGE,2020-05,41.6709918952829,-87.7324568962847,,,,31.3,
VILLAGE GARAGE,2020-06,41.6709918952829,-87.7324568962847,,,,37.42857142857143,
VILLAGE GARAGE,2020-07,41.6709918952829,-87.7324568962847,,,,35.25714285714286,
VILLAGE GARAGE,2020-08,41.6709918952829,-87.7324568962847,,,,37.77777777777778,
VILLAGE GARAGE,2020-09,41.6709918952829,-87.7324568962847,,,,36.0,
VILLAGE GARAGE,2020-10,41.6709918952829,-87.7324568962847,,,,36.628571428571426,
VILLAGE GARAGE,2020-11,41.6709918952829,-87.7324568962847,,,,43.12903225806452,
VILLAGE GARAGE,2020-12,41.6709918952829,-87.7324568962847,,,,47.02941176470589,
VILLAGE GARAGE,2021-01,41.6709918952829,-87.7324568962847,,,,44.74285714285714,
VILLAGE GARAGE,2021-02,41.6709918952829,-87.7324568962847,,,,50.53125,
VILLAGE GARAGE,2021-03,41.6709918952829,-87.7324568962847,,,,48.75,
VILLAGE GARAGE,2021-04,41.6709918952829,-87.7324568962847,,,,48.333333333333336,
VILLAGE GARAGE,2021-05,41.6709918952829,-87.7324568962847,,,,45.857142857142854,
VILLAGE GARAGE,2021-06,41.6709918952829,-87.7324568962847,,,,43.17142857142857,
VILLAGE GARAGE,2021-07,41.6709918952829,-87.7324568962847,,,,54.3,
VILLAGE GARAGE,2021-08,41.6709918952829,-87.7324568962847,,,,53.94444444444444,
VILLAGE GARAGE,2021-09,41.6709918952829,-87.7324568962847,,,,42.51428571428571,
VILLAGE GARAGE,2021-10,41.6709918952829,-87.7324568962847,,,,48.91891891891892,
VILLAGE GARAGE,2021-11,41.6709918952829,-87.7324568962847,,,,43.885714285714286,
VILLAGE GARAGE,2021-12,41.6709918952829,-87.7324568962847,,,,51.91428571428571,
VILLAGE GARAGE,2022-01,41.6709918952829,-87.7324568962847,,,,44.55882352941177,
VILLAGE GARAGE,2022-02,41.6709918952829,-87.7324568962847,,,,45.63333333333333,
VILLAGE GARAGE,2022-03,41.6709918952829,-87.7324568962847,,,,43.51428571428571,
VILLAGE GARAGE,2022-04,41.6709918952829,-87.7324568962847,,,,46.6,
VILLAGE GARAGE,2022-05,41.6709918952829,-87.7324568962847,,,,50.857142857142854,
VILLAGE GARAGE,2022-06,41.6709918952829,-87.7324568962847,,,,48.83870967741935,
VILLAGE GARAGE,2022-07,41.6709918952829,-87.7324568962847,,,,37.91428571428571,
VILLAGE GARAGE,2022-08,41.6709918952829,-87.7324568962847,,,,32.70967741935484,
VILLAGE GARAGE,2022-09,41.6709918952829,-87.7324568962847,,,,35.588235294117645,
VILLAGE GARAGE,2022-10,41.6709918952829,-87.7324568962847,,,,45.5,
VILLAGE GARAGE,2022-11,41.6709918952829,-87.7324568962847,,,,42.25714285714286,
VILLAGE GARAGE,2022-12,41.6709918952829,-87.7324568962847,,,,46.11538461538461,
VILLAGE GARAGE,2023-01,41.6709918952829,-87.7324568962847,,,,50.142857142857146,
VILLAGE GARAGE,2023-02,41.6709918952829,-87.7324568962847,,,,44.5625,
VILLAGE GARAGE,2023-03,41.6709918952829,-87.7324568962847,,,,43.83783783783784,
VILLAGE GARAGE,2023-04,41.6709918952829,-87.7324568962847,,,,43.82857142857143,
VILLAGE GARAGE,2023-05,41.6709918952829,-87.7324568962847,,,,50.583333333333336,
VILLAGE GARAGE,2023-06,41.6709918952829,-87.7324568962847,,,,69.94285714285714,
VILLAGE GARAGE,2023-07,41.6709918952829,-87.7324568962847,,,,52.22222222222222,
VILLAGE GARAGE,2023-08,41.6709918952829,-87.7324568962847,,,,48.333333333333336,
VILLAGE GARAGE,2023-09,41.6709918952829,-87.7324568962847,,,,43.2,
VILLAGE GARAGE,2023-10,41.6709918952829,-87.7324568962847,,,,43.5,
VILLAGE GARAGE,2023-11,41.6709918952829,-87.7324568962847,,,,48.78787878787879,
VILLAGE GARAGE,2023-12,41.6709918952829,-87.7324568962847,,,,47.24242424242424,
VILLAGE GARAGE,2024-01,41.6709918952829,-87.7324568962847,,,,44.78378378378378,
VILLAGE GARAGE,2024-02,41.6709918952829,-87.7324568962847,,,,49.09090909090909,
VILLAGE GARAGE,2024-03,41.6709918952829,-87.7324568962847,,,,41.972972972972975,
VILLAGE GARAGE,2024-04,41.6709918952829,-87.7324568962847,,,,33.57142857142857,
VILLAGE GARAGE,2024-05,41.6709918952829,-87.7324568962847,,,,31.060606060606062,
VILLAGE GARAGE,2024-06,41.6709918952829,-87.7324568962847,,,,28.057142857142857,
VILLAGE GARAGE,2024-07,41.6709918952829,-87.7324568962847,,,,33.70967741935484,
VILLAGE GARAGE,2024-08,41.6709918952829,-87.7324568962847,,,,39.611111111111114,
VILLAGE GARAGE,2024-09,41.6709918952829,-87.7324568962847,,,,38.371428571428574,
VILLAGE GARAGE,2024-10,41.6709918952829,-87.7324568962847,,,,46.75,
VILLAGE GARAGE,2024-11,41.6709918952829,-87.7324568962847,,,,42.25714285714286,
VILLAGE GARAGE,2024-12,41.6709918952829,-87.7324568962847,,,,49.55555555555556,
VILLAGE HALL,2011-01,41.80118,-87.832349,,,22.72222222222222,,
VILLAGE HALL,2011-02,41.80118,-87.832349,,,21.666666666666668,,
VILLAGE HALL,2011-03,41.80118,-87.832349,,,21.615384615384617,,
VILLAGE HALL,2011-04,41.80118,-87.832349,,,18.210526315789473,,
VILLAGE HALL,2011-05,41.80118,-87.832349,,,22.1,,
VILLAGE HALL,2011-06,41.80118,-87.832349,,,25.9,,
VILLAGE HALL,2011-07,41.80118,-87.832349,,,29.870967741935484,,
VILLAGE HALL,2011-08,41.80118,-87.832349,,,33.29032258064516,,
VILLAGE HALL,2011-09,41.80118,-87.832349,,,22.3,,
VILLAGE HALL,2011-10,41.80118,-87.832349,,,29.193548387096776,,
VILLAGE HALL,2011-11,41.80118,-87.832349,,,22.6,,
VILLAGE HALL,2011-12,41.80118,-87.832349,,,17.51851851851852,,
VILLAGE HALL,2012-01,41.80118,-87.832349,,,22.733333333333334,,
VILLAGE HALL,2013-11,41.80118,-87.832349,,,33.46666666666667,,
VILLAGE HALL,2013-12,41.80118,-87.832349,,,36.806451612903224,,
VILLAGE HALL,2014-01,41.80118,-87.832349,,,36.0,,
VILLAGE HALL,2014-02,41.80118,-87.832349,,,35.285714285714285,,
VILLAGE HALL,2014-03,41.80118,-87.832349,,,31.107142857142858,,
VILLAGE HALL,2014-04,41.80118,-87.832349,,,39.888888888888886,,
VILLAGE HALL,2014-05,41.80118,-87.832349,,,39.21052631578947,,
VILLAGE HALL,2014-06,41.80118,-87.832349,,,50.166666666666664,,
VILLAGE HALL,2014-07,41.80118,-87.832349,,,49.806451612903224,57.0,
VILLAGE HALL,2014-08,41.80118,-87.832349,,,49.458333333333336,56.86666666666667,
VILLAGE HALL,2014-09,41.80118,-87.832349,,,43.92857142857143,55.285714285714285,
VILLAGE HALL,2014-10,41.80118,-87.832349,,,,47.6,
VILLAGE HALL,2014-11,41.80118,-87.832349,,,38.958333333333336,53.214285714285715,
VILLAGE HALL,2014-12,41.80118,-87.832349,,,31.466666666666665,48.642857142857146,
VILLAGE HALL,2015-01,41.80118,-87.832349,,,30.344827586206897,48.333333333333336,
VILLAGE HALL,2015-02,41.80118,-87.832349,,,35.464285714285715,53.333333333333336,
VILLAGE HALL,2015-03,41.80118,-87.832349,,,35.73076923076923,61.84615384615385,
VILLAGE HALL,2015-04,41.80118,-87.832349,,,35.8,46.733333333333334,
VILLAGE HALL,2015-05,41.80118,-87.832349,,,43.06896551724138,52.81818181818182,
VILLAGE HALL,2015-06,41.80118,-87.832349,,,42.06666666666667,47.46153846153846,
VILLAGE HALL,2015-07,41.80118,-87.832349,,,46.388888888888886,68.93333333333334,
VILLAGE HALL,2015-08,41.80118,-87.832349,,,20.272727272727273,51.84615384615385,
VILLAGE HALL,2015-09,41.80118,-87.832349,,,21.833333333333332,49.36363636363637,
VILLAGE HALL,2015-10,41.80118,-87.832349,,,25.533333333333335,45.93333333333333,
VILLAGE HALL,2015-11,41.80118,-87.832349,,,25.2,50.07692307692308,
